filename,time_ms,predicted_label,expected_label,bad,earth,edge
img_msec_1536095524372_2_thumbnail.jpeg,43.19167137145996,bad,bad,0.9319019913673401,0.031095333397388458,0.03700266033411026
img_msec_1536095799061_2_thumbnail.jpeg,47.612667083740234,bad,bad,0.9696566462516785,0.01886669173836708,0.011476684361696243
img_msec_1536095831785_2_thumbnail.jpeg,48.70724678039551,bad,bad,0.9418811202049255,0.031089307740330696,0.02702963910996914
img_msec_1536095857563_2_thumbnail.jpeg,44.61860656738281,bad,bad,0.9226449131965637,0.03621327504515648,0.04114183411002159
img_msec_1536095882843_2_thumbnail.jpeg,43.71047019958496,bad,bad,0.9546606540679932,0.018325287848711014,0.0270141139626503
img_msec_1536095917963_2_thumbnail.jpeg,51.79619789123535,bad,bad,0.9348421692848206,0.023563768714666367,0.041594091802835464
img_msec_1536096070559_2_thumbnail.jpeg,42.72317886352539,bad,bad,0.8462662100791931,0.06497498601675034,0.08875875920057297
img_msec_1536096105920_2_thumbnail.jpeg,47.981977462768555,bad,bad,0.8462662100791931,0.06497498601675034,0.08875875920057297
img_msec_1536096354318_2_thumbnail.jpeg,44.82579231262207,bad,bad,0.8462662100791931,0.06497498601675034,0.08875875920057297
img_msec_1536096390160_2_thumbnail.jpeg,44.3415641784668,bad,bad,0.8462662100791931,0.06497498601675034,0.08875875920057297
img_msec_1536096422477_2_thumbnail.jpeg,45.03178596496582,bad,bad,0.8462662100791931,0.06497498601675034,0.08875875920057297
img_msec_1536100274588_2_thumbnail.jpeg,48.89655113220215,bad,bad,0.9326790571212769,0.03521031141281128,0.03211056813597679
img_msec_1536100307467_2_thumbnail.jpeg,46.346187591552734,bad,bad,0.9326790571212769,0.03521031141281128,0.03211056813597679
img_msec_1536100557947_2_thumbnail.jpeg,42.073726654052734,bad,bad,0.9326790571212769,0.03521031141281128,0.03211056813597679
img_msec_1536100590587_2_thumbnail.jpeg,46.4937686920166,bad,bad,0.9326790571212769,0.03521031141281128,0.03211056813597679
img_msec_1536100623387_2_thumbnail.jpeg,51.068782806396484,bad,bad,0.9326790571212769,0.03521031141281128,0.03211056813597679
img_msec_1595446050556_1_thumbnail.jpeg,45.81022262573242,bad,bad,0.850576639175415,0.06412625312805176,0.08529707044363022
img_msec_1595446081037_150_thumbnail.jpeg,46.52881622314453,bad,bad,0.850576639175415,0.06412625312805176,0.08529707044363022
img_msec_1595446401038_60005_thumbnail.jpeg,50.77862739562988,bad,bad,0.850576639175415,0.06412625312805176,0.08529707044363022
img_msec_1595446431247_100_thumbnail.jpeg,48.091888427734375,bad,bad,0.850576639175415,0.06412625312805176,0.08529707044363022
img_msec_1595446753358_60001_thumbnail.jpeg,47.36447334289551,bad,bad,0.850576639175415,0.06412625312805176,0.08529707044363022
img_msec_1595446783677_50_thumbnail.jpeg,47.41096496582031,bad,bad,0.850576639175415,0.06412625312805176,0.08529707044363022
img_msec_1595447105727_100_thumbnail.jpeg,53.79796028137207,bad,bad,0.850576639175415,0.06412625312805176,0.08529707044363022
img_msec_1595447150806_5_thumbnail.jpeg,65.86742401123047,bad,bad,0.8440551161766052,0.08382812887430191,0.07211682945489883
img_msec_1595447209357_200_thumbnail.jpeg,45.511722564697266,bad,bad,0.8183143138885498,0.09805701673030853,0.08362864702939987
img_msec_1595447553436_1_thumbnail.jpeg,49.55124855041504,bad,bad,0.8996645212173462,0.07184597849845886,0.028489425778388977
img_msec_1595447620237_150_thumbnail.jpeg,48.20609092712402,bad,bad,0.9096519947052002,0.03685905039310455,0.05348890274763107
img_msec_1595447869278_60005_thumbnail.jpeg,60.65249443054199,bad,bad,0.8709695935249329,0.09070967137813568,0.03832076117396355
img_msec_1595447939887_100_thumbnail.jpeg,69.95105743408203,bad,bad,0.9096188545227051,0.05764546990394592,0.03273569047451019
img_msec_1595448195118_60001_thumbnail.jpeg,46.20242118835449,bad,bad,0.9043997526168823,0.06324905902147293,0.032351210713386536
img_msec_1595448229677_50_thumbnail.jpeg,72.59368896484375,bad,bad,0.9093005061149597,0.05685891583561897,0.033840589225292206
img_msec_1595448545727_100_thumbnail.jpeg,54.92830276489258,bad,bad,0.9032304883003235,0.06397885084152222,0.03279062733054161
img_msec_1595448579517_5_thumbnail.jpeg,46.19264602661133,bad,bad,0.900277853012085,0.06637276709079742,0.03334936127066612
img_msec_1595448622637_200_thumbnail.jpeg,87.3100757598877,bad,bad,0.9027394652366638,0.06457768380641937,0.03268285095691681
img_msec_1595448932077_1_thumbnail.jpeg,52.24132537841797,bad,bad,0.9029684662818909,0.06469547748565674,0.032336048781871796
img_msec_1595448970717_150_thumbnail.jpeg,51.637887954711914,bad,bad,0.9067482948303223,0.06129661947488785,0.03195502609014511
img_msec_1595449292478_60005_thumbnail.jpeg,48.71845245361328,bad,bad,0.9067319631576538,0.06180276721715927,0.031465280801057816
img_msec_1595449329807_100_thumbnail.jpeg,52.121639251708984,bad,bad,0.9036862850189209,0.06443198025226593,0.0318816713988781
img_msec_1595449636398_60001_thumbnail.jpeg,52.72793769836426,bad,bad,0.9318937063217163,0.03769010677933693,0.030416214838624
img_msec_1595449677597_50_thumbnail.jpeg,50.09269714355469,bad,bad,0.9019652605056763,0.06607595831155777,0.03195874020457268
img_msec_1595449986687_100_thumbnail.jpeg,45.36008834838867,bad,bad,0.8750229477882385,0.07945386320352554,0.04552312567830086
img_msec_1595450073357_5_thumbnail.jpeg,49.011945724487305,bad,bad,0.8317859768867493,0.08482237905263901,0.08339175581932068
img_msec_1595450133037_200_thumbnail.jpeg,47.87611961364746,bad,bad,0.9135045409202576,0.05025630071759224,0.03623918443918228
img_msec_1595450373677_1_thumbnail.jpeg,46.39124870300293,bad,bad,0.8505644202232361,0.06410053372383118,0.0853351429104805
img_msec_1595450408077_150_thumbnail.jpeg,44.97098922729492,bad,bad,0.8452797532081604,0.07161255925893784,0.08310772478580475
img_msec_1595450721838_60005_thumbnail.jpeg,44.04568672180176,bad,bad,0.8524096608161926,0.06363427639007568,0.08395608514547348
img_msec_1595450752287_100_thumbnail.jpeg,69.98920440673828,bad,bad,0.8378793001174927,0.07155453413724899,0.09056611359119415
img_msec_1595451074478_60001_thumbnail.jpeg,44.183969497680664,bad,bad,0.850576639175415,0.06412625312805176,0.08529707044363022
img_msec_1595451104877_50_thumbnail.jpeg,45.261383056640625,bad,bad,0.8511658310890198,0.06385323405265808,0.08498096466064453
img_msec_1595708240009_100_thumbnail.jpeg,47.811269760131836,bad,bad,0.8506553173065186,0.06377484649419785,0.08556988835334778
img_msec_1595708271701_100_thumbnail.jpeg,44.37613487243652,bad,bad,0.8501352071762085,0.06402600556612015,0.08583875000476837
img_msec_1595708634644_1_thumbnail.jpeg,47.57523536682129,bad,bad,0.8331050276756287,0.08022512495517731,0.08666985481977463
img_msec_1595708726953_150_thumbnail.jpeg,45.914411544799805,bad,bad,0.9384552836418152,0.03653431683778763,0.025010380893945694
img_msec_1595709336405_5_thumbnail.jpeg,47.0118522644043,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1595709370120_200_thumbnail.jpeg,72.06487655639648,bad,bad,0.8475589752197266,0.06641601771116257,0.08602507412433624
img_msec_1595709710772_50_thumbnail.jpeg,46.58079147338867,bad,bad,0.8167499303817749,0.09073817729949951,0.09251194447278976
img_msec_1595710039369_100_thumbnail.jpeg,47.51324653625488,bad,bad,0.8468363285064697,0.06583902984857559,0.08732464909553528
img_msec_1595710080340_100_thumbnail.jpeg,45.839786529541016,bad,bad,0.849998414516449,0.0640445351600647,0.08595697581768036
img_msec_1595710408003_1_thumbnail.jpeg,48.83837699890137,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1595710440872_150_thumbnail.jpeg,69.43798065185547,bad,bad,0.8513515591621399,0.06331928819417953,0.08532916009426117
img_msec_1595710775926_5_thumbnail.jpeg,42.43969917297363,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1595710811963_200_thumbnail.jpeg,51.94997787475586,bad,bad,0.8306488394737244,0.07754595577716827,0.09180516749620438
img_msec_1595711167741_50_thumbnail.jpeg,47.56903648376465,bad,bad,0.8427892327308655,0.08536434173583984,0.07184654474258423
img_msec_1595711479369_100_thumbnail.jpeg,46.219587326049805,bad,bad,0.892950177192688,0.06474544107913971,0.04230429604649544
img_msec_1595711544982_100_thumbnail.jpeg,45.45116424560547,bad,bad,0.921678900718689,0.04462702199816704,0.033694107085466385
img_msec_1595711860563_1_thumbnail.jpeg,45.82381248474121,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1595711916953_150_thumbnail.jpeg,44.93355751037598,bad,bad,0.9067544937133789,0.05966748297214508,0.033578060567379
img_msec_1595712215776_5_thumbnail.jpeg,45.90463638305664,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1595712249720_200_thumbnail.jpeg,46.979427337646484,bad,bad,0.8453672528266907,0.06826342642307281,0.0863693580031395
img_msec_1595712592451_50_thumbnail.jpeg,43.78199577331543,bad,bad,0.8499792218208313,0.06405755877494812,0.08596329391002655
img_msec_1595712919289_100_thumbnail.jpeg,47.09959030151367,bad,bad,0.873776376247406,0.06967376917600632,0.05654994398355484
img_msec_1595712971462_100_thumbnail.jpeg,48.097848892211914,bad,bad,0.8743733763694763,0.07045011967420578,0.055176492780447006
img_msec_1595713293682_1_thumbnail.jpeg,51.61762237548828,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1595713331995_150_thumbnail.jpeg,45.88961601257324,bad,bad,0.8454059958457947,0.06861784309148788,0.08597610890865326
img_msec_1595793891483_5_thumbnail.jpeg,45.33815383911133,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1595793924797_200_thumbnail.jpeg,47.687530517578125,bad,bad,0.8500497341156006,0.06402929127216339,0.08592094480991364
img_msec_1595794260488_50_thumbnail.jpeg,45.095205307006836,bad,bad,0.8506553173065186,0.06377484649419785,0.08556988835334778
img_msec_1595794595967_100_thumbnail.jpeg,44.94428634643555,bad,bad,0.849949061870575,0.06411812454462051,0.08593276888132095
img_msec_1595794628938_100_thumbnail.jpeg,46.43654823303223,bad,bad,0.8501352071762085,0.06402600556612015,0.08583875000476837
img_msec_1595794964359_1_thumbnail.jpeg,46.918392181396484,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1595794997308_150_thumbnail.jpeg,46.18048667907715,bad,bad,0.8500139117240906,0.06403205543756485,0.08595401793718338
img_msec_1595795338765_5_thumbnail.jpeg,48.64001274108887,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1595795389840_200_thumbnail.jpeg,44.31414604187012,bad,bad,0.8337611556053162,0.09360352158546448,0.07263533025979996
img_msec_1595795785710_150_thumbnail.jpeg,46.919822692871094,bad,bad,0.8671457767486572,0.09944850206375122,0.033405713737010956
img_msec_1595796120329_50_thumbnail.jpeg,43.72000694274902,bad,bad,0.8999698162078857,0.07106472551822662,0.028965521603822708
img_msec_1595796395967_100_thumbnail.jpeg,46.512603759765625,bad,bad,0.9017515778541565,0.0675504207611084,0.030697941780090332
img_msec_1595796485790_150_thumbnail.jpeg,46.68307304382324,bad,bad,0.9031537771224976,0.06453154236078262,0.03231465071439743
img_msec_1595796852939_100_thumbnail.jpeg,45.87864875793457,bad,bad,0.9065724015235901,0.06151534989476204,0.03191221132874489
img_msec_1595797183767_50_thumbnail.jpeg,44.4643497467041,bad,bad,0.9020592570304871,0.05920356884598732,0.03873711824417114
img_msec_1595797475967_100_thumbnail.jpeg,45.4862117767334,bad,bad,0.8871380686759949,0.047799430787563324,0.06506256014108658
img_msec_1595797559898_100_thumbnail.jpeg,47.75595664978027,bad,bad,0.9047310948371887,0.052183523774147034,0.043085355311632156
img_msec_1595797853238_1_thumbnail.jpeg,48.18844795227051,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1595797897389_150_thumbnail.jpeg,51.76138877868652,bad,bad,0.8371075391769409,0.08310039341449738,0.07979204505681992
img_msec_1595798219014_5_thumbnail.jpeg,47.926902770996094,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1595798269840_200_thumbnail.jpeg,47.005414962768555,bad,bad,0.8280439972877502,0.082490935921669,0.08946508914232254
img_msec_1595798580567_50_thumbnail.jpeg,49.09467697143555,bad,bad,0.8456805348396301,0.06592871993780136,0.08839073777198792
img_msec_1595798915887_100_thumbnail.jpeg,48.3708381652832,bad,bad,0.8505808115005493,0.06366322189569473,0.08575604110956192
img_msec_1595798948859_100_thumbnail.jpeg,48.95901679992676,bad,bad,0.849998414516449,0.0640445351600647,0.08595697581768036
img_msec_1595799284280_1_thumbnail.jpeg,49.2098331451416,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1595799316908_150_thumbnail.jpeg,48.97594451904297,bad,bad,0.8499032258987427,0.0643775463104248,0.08571922034025192
img_msec_1595799652204_5_thumbnail.jpeg,47.51324653625488,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1595799685439_200_thumbnail.jpeg,48.63262176513672,bad,bad,0.8515147566795349,0.06325565278530121,0.08522965013980865
img_msec_1595800021687_50_thumbnail.jpeg,47.333717346191406,bad,bad,0.8508186936378479,0.06370055675506592,0.0854806900024414
img_msec_1595800355887_100_thumbnail.jpeg,48.688411712646484,bad,bad,0.8502533435821533,0.0639471486210823,0.08579952269792557
img_msec_1595800388699_100_thumbnail.jpeg,48.81453514099121,bad,bad,0.8501352071762085,0.06402600556612015,0.08583875000476837
img_msec_1595800724198_1_thumbnail.jpeg,49.63064193725586,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1595800756829_150_thumbnail.jpeg,49.92389678955078,bad,bad,0.849998414516449,0.0640445351600647,0.08595697581768036
img_msec_1595801093482_5_thumbnail.jpeg,47.58954048156738,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1595801128719_200_thumbnail.jpeg,48.68888854980469,bad,bad,0.853177547454834,0.06347524374723434,0.08334720879793167
img_msec_1595801460410_50_thumbnail.jpeg,47.43599891662598,bad,bad,0.8506553173065186,0.06377484649419785,0.08556988835334778
img_msec_1595801795807_100_thumbnail.jpeg,49.70550537109375,bad,bad,0.8505808115005493,0.06366322189569473,0.08575604110956192
img_msec_1595801828380_100_thumbnail.jpeg,45.26257514953613,bad,bad,0.8500139117240906,0.06403205543756485,0.08595401793718338
img_msec_1595802164201_1_thumbnail.jpeg,47.09291458129883,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1595802196760_150_thumbnail.jpeg,48.41947555541992,bad,bad,0.8505171537399292,0.06407363712787628,0.08540923148393631
img_msec_1595802540683_5_thumbnail.jpeg,44.88348960876465,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1595802592238_200_thumbnail.jpeg,43.717145919799805,bad,bad,0.8582481741905212,0.0760231614112854,0.06572863459587097
img_msec_1595802922808_50_thumbnail.jpeg,45.654296875,bad,bad,0.9019259810447693,0.05664625018835068,0.041427772492170334
img_msec_1595803235807_100_thumbnail.jpeg,44.922828674316406,bad,bad,0.7297574877738953,0.21499650180339813,0.05524609982967377
img_msec_1595803330859_100_thumbnail.jpeg,48.82931709289551,bad,bad,0.8705570101737976,0.07675241678953171,0.05269065499305725
img_msec_1595803617798_1_thumbnail.jpeg,47.54304885864258,bad,bad,0.8358338475227356,0.0840078815817833,0.08015833795070648
img_msec_1595803691388_150_thumbnail.jpeg,46.54812812805176,bad,bad,0.8509020805358887,0.08353203535079956,0.0655657947063446
img_msec_1595804021769_50_thumbnail.jpeg,45.26638984680176,bad,bad,0.8818066120147705,0.0836869403719902,0.03450639918446541
img_msec_1595804316047_100_thumbnail.jpeg,52.556753158569336,bad,bad,0.9212759137153625,0.03950927034020424,0.03921472281217575
img_msec_1595804361579_100_thumbnail.jpeg,47.943830490112305,bad,bad,0.8499246835708618,0.06430388242006302,0.08577142655849457
img_msec_1595804695558_1_thumbnail.jpeg,45.0901985168457,bad,bad,0.8498780131340027,0.06424959748983383,0.08587241917848587
img_msec_1595804770271_150_thumbnail.jpeg,45.71032524108887,bad,bad,0.9045809507369995,0.06390062719583511,0.03151842579245567
img_msec_1596945181924_5_thumbnail.jpeg,45.931339263916016,bad,bad,0.8506553173065186,0.06377484649419785,0.08556988835334778
img_msec_1596945246278_200_thumbnail.jpeg,46.44370079040527,bad,bad,0.8564524054527283,0.10710013657808304,0.036447420716285706
img_msec_1596945549408_50_thumbnail.jpeg,47.173261642456055,bad,bad,0.8502039909362793,0.0641849935054779,0.08561103045940399
img_msec_1596945877767_100_thumbnail.jpeg,55.88412284851074,bad,bad,0.8454930782318115,0.06541323661804199,0.0890936627984047
img_msec_1596945911778_100_thumbnail.jpeg,46.344757080078125,bad,bad,0.8393411636352539,0.06991728395223618,0.09074150025844574
img_msec_1596946257440_1_thumbnail.jpeg,45.88198661804199,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1596946301508_150_thumbnail.jpeg,44.586181640625,bad,bad,0.840660035610199,0.07025451213121414,0.08908532559871674
img_msec_1596946615123_5_thumbnail.jpeg,46.39601707458496,bad,bad,0.8506553173065186,0.06377484649419785,0.08556988835334778
img_msec_1596946650040_200_thumbnail.jpeg,46.36216163635254,bad,bad,0.8463179469108582,0.08046652376651764,0.07321549206972122
img_msec_1596946983568_50_thumbnail.jpeg,46.207427978515625,bad,bad,0.8521018624305725,0.06334437429904938,0.08455384522676468
img_msec_1596947317767_100_thumbnail.jpeg,45.08161544799805,bad,bad,0.8438183069229126,0.06646042317152023,0.0897212103009224
img_msec_1596947351858_100_thumbnail.jpeg,43.517112731933594,bad,bad,0.8391515016555786,0.07017721980810165,0.09067132323980331
img_msec_1596947687199_1_thumbnail.jpeg,46.27084732055664,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1596947720551_150_thumbnail.jpeg,46.45371437072754,bad,bad,0.8377147912979126,0.06997670233249664,0.09230849146842957
img_msec_1596948071364_5_thumbnail.jpeg,46.57745361328125,bad,bad,0.791255533695221,0.14317727088928223,0.06556721031665802
img_msec_1596948159477_200_thumbnail.jpeg,50.6441593170166,bad,bad,0.903666615486145,0.06382971256971359,0.03250371664762497
img_msec_1596948444771_50_thumbnail.jpeg,48.56443405151367,bad,bad,0.8500130772590637,0.06431823968887329,0.0856686681509018
img_msec_1596948758007_100_thumbnail.jpeg,53.68399620056152,bad,bad,0.8793361186981201,0.08041482418775558,0.0402490459382534
img_msec_1596948860019_100_thumbnail.jpeg,79.21147346496582,bad,bad,0.9030846357345581,0.06512191146612167,0.03179342672228813
img_msec_1596949141198_1_thumbnail.jpeg,52.733421325683594,bad,bad,0.9245575666427612,0.046087414026260376,0.02935500629246235
img_msec_1596949237430_150_thumbnail.jpeg,46.108245849609375,bad,bad,0.918807327747345,0.04647933691740036,0.03471339866518974
img_msec_1596949499763_5_thumbnail.jpeg,49.86715316772461,bad,bad,0.8506553173065186,0.06377484649419785,0.08556988835334778
img_msec_1596949536999_200_thumbnail.jpeg,56.893110275268555,bad,bad,0.8413828611373901,0.06832948327064514,0.09028767049312592
img_msec_1596949871408_50_thumbnail.jpeg,56.91194534301758,bad,bad,0.8863326907157898,0.08088407665491104,0.03278328850865364
img_msec_1596950197847_100_thumbnail.jpeg,42.150020599365234,bad,bad,0.8584317564964294,0.09610465914011002,0.045463576912879944
img_msec_1596950253141_100_thumbnail.jpeg,43.69330406188965,bad,bad,0.8210877180099487,0.09008893370628357,0.08882332593202591
img_msec_1597030759075_5_thumbnail.jpeg,45.737266540527344,bad,bad,0.8753829002380371,0.07040908932685852,0.05420798808336258
img_msec_1597031097917_50_thumbnail.jpeg,44.70515251159668,bad,bad,0.849784791469574,0.06450730562210083,0.08570782840251923
img_msec_1597031430917_100_thumbnail.jpeg,49.40009117126465,bad,bad,0.8432058691978455,0.06754161417484283,0.08925256878137589
img_msec_1597031465728_100_thumbnail.jpeg,42.50907897949219,bad,bad,0.8405267000198364,0.06904017925262451,0.09043315052986145
img_msec_1597031801388_1_thumbnail.jpeg,45.480966567993164,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1597031835380_150_thumbnail.jpeg,44.396162033081055,bad,bad,0.839573860168457,0.0685315877199173,0.09189453721046448
img_msec_1597032168433_5_thumbnail.jpeg,46.877145767211914,bad,bad,0.8506553173065186,0.06377484649419785,0.08556988835334778
img_msec_1597032203268_200_thumbnail.jpeg,47.84679412841797,bad,bad,0.8445996642112732,0.0663372278213501,0.08906304836273193
img_msec_1597032536398_50_thumbnail.jpeg,43.99871826171875,bad,bad,0.8500407934188843,0.06430143117904663,0.0856577605009079
img_msec_1597032870997_100_thumbnail.jpeg,48.26521873474121,bad,bad,0.8422309160232544,0.06817510724067688,0.0895940437912941
img_msec_1597032904929_100_thumbnail.jpeg,52.89649963378906,bad,bad,0.8484438061714172,0.06562846153974533,0.08592770993709564
img_msec_1597033242108_1_thumbnail.jpeg,46.31638526916504,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1597033274820_150_thumbnail.jpeg,45.97973823547363,bad,bad,0.84186851978302,0.06983326375484467,0.08829811960458755
img_msec_1597033617715_5_thumbnail.jpeg,48.34413528442383,bad,bad,0.8491495847702026,0.06478124111890793,0.08606912195682526
img_msec_1597033692790_200_thumbnail.jpeg,52.93989181518555,bad,bad,0.88332599401474,0.07043372094631195,0.04624025151133537
img_msec_1597034017838_50_thumbnail.jpeg,43.5938835144043,bad,bad,0.9000086188316345,0.06682930886745453,0.033162035048007965
img_msec_1597034310997_100_thumbnail.jpeg,45.01962661743164,bad,bad,0.8388692736625671,0.07024670392274857,0.09088399261236191
img_msec_1597034344289_100_thumbnail.jpeg,49.8814582824707,bad,bad,0.8522036075592041,0.06353779882192612,0.08425866067409515
img_msec_1597034718673_5_thumbnail.jpeg,50.5220890045166,earth,bad,0.08164405077695847,0.881232500076294,0.03712351620197296
img_msec_1597034792069_200_thumbnail.jpeg,47.12271690368652,bad,bad,0.896931529045105,0.07102388888597488,0.03204464167356491
img_msec_1597035146419_150_thumbnail.jpeg,54.344892501831055,bad,bad,0.9089184403419495,0.06121421605348587,0.029867472127079964
img_msec_1597035451359_50_thumbnail.jpeg,43.779611587524414,bad,bad,0.9024073481559753,0.0666423812508583,0.030950235202908516
img_msec_1597035750997_100_thumbnail.jpeg,48.557281494140625,bad,bad,0.7987092137336731,0.10619709640741348,0.09509365260601044
img_msec_1597035799970_100_thumbnail.jpeg,48.15506935119629,bad,bad,0.8473463654518127,0.08292488008737564,0.06972874701023102
img_msec_1597427812353_2_thumbnail.jpeg,139.92786407470703,bad,bad,0.9383283853530884,0.029463283717632294,0.03220830857753754
img_msec_1597427883632_2_thumbnail.jpeg,64.00752067565918,bad,bad,0.8569836616516113,0.06415010243654251,0.07886617630720139
img_msec_1597427975632_2_thumbnail.jpeg,48.743247985839844,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1597428008273_2_thumbnail.jpeg,55.307626724243164,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1597428575393_2_thumbnail.jpeg,45.94540596008301,bad,bad,0.8276491165161133,0.12648451328277588,0.04586641490459442
img_msec_1597428700113_2_thumbnail.jpeg,44.33917999267578,bad,bad,0.8497235178947449,0.06425216048955917,0.08602431416511536
img_msec_1597428867552_2_thumbnail.jpeg,43.95127296447754,bad,bad,0.8467901349067688,0.07087365537881851,0.08233621716499329
img_msec_1597429038754_2_thumbnail.jpeg,44.26836967468262,bad,bad,0.8497239351272583,0.06469685584306717,0.08557915687561035
img_msec_1597434410600_2_thumbnail.jpeg,60.158729553222656,bad,bad,0.8429827094078064,0.08304324001073837,0.07397396117448807
img_msec_1597434470281_2_thumbnail.jpeg,58.81762504577637,bad,bad,0.8495253920555115,0.06432534009218216,0.08614924550056458
img_msec_1597434667320_2_thumbnail.jpeg,44.50368881225586,bad,bad,0.8496606945991516,0.0642886608839035,0.08605066686868668
img_msec_1597434711161_2_thumbnail.jpeg,46.973466873168945,bad,bad,0.8566815853118896,0.06340079009532928,0.07991760969161987
img_msec_1597434764123_2_thumbnail.jpeg,49.37601089477539,bad,bad,0.8389601111412048,0.06999726593494415,0.09104261547327042
img_msec_1597460857335_2_thumbnail.jpeg,49.21317100524902,bad,bad,0.8345937132835388,0.0843466967344284,0.08105961978435516
